date,username,review,rating
2024-03-18 11:03:51,guru bauntung,Semoga selalu update terbaik,5
2024-03-18 11:40:39,Jizeam,sya dari udah hampir 3 thun selalu mencoba untuk  up ke dana premium toi gak bisa2,3
2024-03-17 18:28:40,firda alek prayoga,Tolong adakan fitur pinjaman di dana supaya kita bisa terbantu menggunakan apk ini,5
2024-03-18 08:35:13,dana goblokmkkkkk,lama upadate duit terpotong,1
2024-03-18 02:54:02,anonymouseh,Kenapa saya bilang seperti itu cs tida lngsung berkomunikasi ke user dan yg namanya helo diana tidak bisa di selaraskan dengan CS manusia,2
2024-03-17 07:03:34,Nico02q,Pelayanan kurang bagus Prosesnya upgrede ke dana premium lama Fitur ngobrol langsung untuk mendapatkan bantuan juga tidak bisa membantu,5
2024-03-17 17:47:27,ada deb,Hallo admin yang terhormat!. Kenapa akun di saya bisa di bobol? uang yang saya baru top up sebesar Rp. 60.000 kenapa tiba jadi Rp. 11.000 dan itu terjadi yang dimana posisi saya sedang drop dan saya tidak sama sekali buka app dana!. Tolong jelaskan admin yang terhormat!!,1
2024-03-17 16:25:49,Jerykhull_secondphone,Selalu gagal upgrade dana premium,4
2024-03-17 15:55:13,Ezra Ricad,"Aplikasi sok sokan pake image quality detector tapi gk beres. Hp saya iphone 12, gambar ktp, tulisan jelas masih dianggap poor quality. Coba di QA lagi ni aplikasi.",1
2024-03-17 14:47:43,BOS TUA,Dasar apk ngak guna apk haram,1
2024-03-17 13:58:10,Beta0101jshsgs,Gak tau drimana kemana uang selalu terpotong. Ada apa dengan dana? Please kembalikan uang sy dana brengsek,1
2024-03-17 13:43:59,ceninnn,Uang saya ga dibalikin dana taik taik udh banyak korban,1
2024-03-17 12:21:45,sora asahara,kemarin sore akun dana saya diretas dan saldo hilang semua karena transaksi tidak dikenal. sudah lapor ke diana tapi ga ada respon. JANGAN DOWNLOAD DANA LAGI! DANA PENCURI. KEMBALIKAN SALDO SAYA,1
2024-03-17 07:29:35,Abd Mnaf,"Emang pantas aplikasi ini dikasi bintang 1, aplikasi yang tidak profesional terhadap nasabah, SlowRespom Banget parah! Udah 3x24 jam akun saya Terproteksi dengan Dalih keamanan tar kochenggg ini aplikasi Bodong!",1
2024-03-17 04:06:28,al230802,Good,5
2024-03-17 02:42:24,C3 AUTOMOTION,Bermanfaat sangat,5
2024-03-16 22:04:46,bang otong,makin kesini makin anjing aplikasi dana tolol!!!!,1
2024-03-16 14:12:32,haikal gitong,dana tidak bisa di buka tolong pihak dana di bantu,5
2024-03-16 19:38:50,tersrit,Keamanan kurang masih rentan terbobol,1
2024-03-16 17:03:00,ashxciu,"Tadi aku topup pake gopay ada biaya admin 1000, aku pasin supaya uang di dana kosong, dia malah imut banget ngurangi uang top up 500 rupiah, anjing.",1
2024-03-16 15:24:19,Yeniyeri,"saldo saya hilang, maksudnya apa? transaksi ke google padahal saya tidak ada langganan atau pembelian apapun di google, dan juga saya menggunakan appstore bukan google play store",1
2024-03-16 14:41:51,luvianyoga,"sering mengalami kendala error saat transaksi seperti system busy dan yang paling parah transfer ke bank lain pending berhari-hari hingga harus komplain berkali-kali karena customer service hanya dilayani oleh BOT, lebih baik menggunakan mbanking karena jika ada kendala ada kantor offline yang bisa dikunjungi.",1
2024-03-16 13:38:57,Icca’,Jj,5
2024-03-15 13:50:44,Gengging,Ma,5
2024-03-16 11:39:38,Harry Wijaya (Buntat HW),Knapa di apk dana saya tidak ada fitur nontaglis apa kah sudah  di hapus? Di fitur apk dana ya,2
2024-03-16 11:38:33,Manirman,Gajelas premium ilang najis,1
2024-03-16 11:16:06,asifa adila mega,"berhasil kirim uang 500 ribu ke bank syariah indonesia tapi saldonya tidak masuk, lagi butuh uang malah musibah 😭",1
2024-03-16 05:26:26,mohammad eki,kenapa punyaku ga ada paylater nya atau dana cicilnya,3
2024-03-16 04:06:18,rveuro,"promo tidak bisa dipakai
padahal sudah memenuhi syarat",1
2024-03-16 03:26:48,apreytb0936,Ga membantu atas transaksi yg gagal diterima marketplace. Jawabannya template,1
2024-03-15 19:44:08,djjdjdins,"Pelayanan macam taik saldo saya dah 4 hari gk masuk masuk, disuruh nunggu terus mau sampe kapan nyesel pake dana",1
2024-03-15 17:08:26,.’zmz,Kampret tiap mau transfer gangguan mulu,1
2024-03-15 15:20:32,murya 17,"Keamanan nya kurang, harusnya ada konfirmasi dulu sebelum menyelesaikan transaksi 👎🏻👎🏻",1
2024-03-15 15:14:45,Gausah ada deh,"transaksi bisa nyangkut dan dana tidak ada bantuan pengembalian.
Jika tertipu gaada pihak bilateral antara dana dan bank lain. Jadi ga aman samsek pasti banyak oknum yang bermain!",1
2024-03-15 15:10:27,Mowmowii,"Uang saya tidak bisa ditarik atau ditransfer. Pihak dana sengaja ingin mengambil uang saya ? Diarahkan pindahkan akun supaya bisa upgrade tapi setelah saya baca syaratnya uang saya akan hilang 😡
Kenapa bisa top up tapi gak bisa transfer/tarik tunai ? Penipuan ini. TANGGUNG JAWAB PIGAK DANA KEMBALIKAN UANG SAYA !!!",1
2024-03-15 14:19:30,ayambunting,"duit nya stuck di dana, udh ngelakuiin step by step untuk ganti ke akun premium tapi sama sistem gada perubahan jadilah duit gua mandek di aplikasi 😡gabisa di pakai transaksi apa” bukannya mempermudah malah mempersulit!!!!😡😡😡😡",1
2024-03-15 03:44:15,Ape loch,"Jgn mau donlod aplikasi ini bnyk korban yg saldonya d ambil,,, hati2 kelen jgn jd korban berikutnya",1
2024-03-14 16:55:17,Dodddkw,Kpan ya dana ada pinjaman dan paylater,5
2024-03-15 03:01:08,RoMaster10,Cepat proses nya,4
2024-03-15 02:37:34,DanaGaBermanfaat,"Aplikasi Maling Saldo Dana Orang aja, Kalo gada Saldo nya juga bodo amat ini mah 900 rb",1
2024-03-15 02:31:46,"Prawn2133,cvfb",Uang ilang tiba2 tidak ada tanggung jawabnya,1
2024-03-14 22:23:48,Telkomyet,"Setiap mau narik uang dari dana bisnis Selalu koneksi error,
Tolong perbaiki ini fitur.
Bug gak jelas",1
2024-03-14 21:37:36,khkjkn kbuhsksnn,"Jangan pakek dana banyak malingnya,masak uang saya dah 4x hilang dan lampor sama cs dana jawabannya cuma gt aja,kagak ada tanggung jawabnya DANA APK SAMPAH",1
2024-03-14 18:06:24,Diky wahyu mardiyana,Topup saldo kebanyakan gak masuk,1
2024-03-14 15:07:09,Frista astakona,Tolong kak,5
2024-03-14 13:29:57,Ninin darlinaa,"sampai sekarang saya belum ada mendapatkan dana cicil ,kawan saya semuanya ada masa saya gak ada tolong di perbaiki akun saya untuk bisa mendapatkan danacicil",5
2024-03-14 14:13:30,mbuh kBeh dipake,"Saya bangga Dana merupakan ewallet no 2 di Indonesia setelah DOKU meskipun waktu itu DANA kerjasama dengan BBMnya Blackberry Indonesia. Sekarang, rupanya DANA terkendali raksasa financial alibaba, dan sayangnya sekarang 95% ewallet Indonesia terafiliasi dengan perusahaan China. Nekek banget!!",3
2024-03-14 10:39:37,Mayuli Nursyaponi,sangat,5
2024-03-14 13:24:12,novitays,"Ada indikasi kecurangan/kelemahan sistem dalam fitur kirim uang ke bank, sehingga saldo terpotong tapi uang tidak pernah sampai ke rekening bank tujuan. Transaksi tidak dapat ditemukan di riwayat activity atau di in progress transaction. User yg komplain di medsos sudah ditungguin sindikat penipu yg menunggu korban yg sedang panik. Penipu lalu mengarahkan user ke web version scam aplikasi Dana. Di sana penipu mengambil no hp, PIN, dan OTP. Sdh terlalu banyak korban, perusahaan sebesar Dana sdh seharusnya bekerja sama dgn cyber police.",1
2024-03-14 04:19:06,debu pasir,"Please use standard logo, instead of theme logo e.g. eid fitr, chinese new year etc",5
2024-03-14 10:23:03,keucheuwah,"…ada app lock nya/gak sih ya?
Saya rasa aplikasi keuangan dana ini butuh karena kan sama saja dengan rekening tabungan digital",4
2024-03-14 09:24:21,Napisse,"Buat akun premium nunggu 1 hari kerja, udah ditunggu gk ada proses yg jelas, udh Chat cs malah di suruh ulang udah diulang malah nunggu lagi udh ditunggu ya begitu juga kayak awal, begitu aja sampai mampos",1
2024-03-14 08:28:01,khaira_,"Ga lagi pake apk dana, tranfser berhasil tapi tidak masuk ke norek tujuan, mana lagi perlu banget pake uang itu,,, cs nya slow res 😭",1
2024-03-14 06:58:04,Insani karimah,"Saya sudah punya akun dana dengan nomor yg sama, kenapa setelah saya login kembali saldonya hilangg udah hubungin cs ga ngasih solusi samasekali!!!!",1
2024-03-13 21:15:18,Blokir,Oook,5
2024-03-13 22:15:44,Bejo80,"Transaksi qriz kurang baik , sudah berhasil tapi uang tidak masuk dan tidak ada pengembalian !",1
2024-03-13 21:41:10,Jeni prasetyawati,"Kurang privasi dan kurang aman. 
Masa nomor aku bisa dilogin orang lain 
Kurang aman!!!!",1
2024-03-13 13:54:53,081215499000,upgrade dana premium kok lebih dari 2 hari. masih notifikasi on proses,5
2024-03-13 17:53:18,Atfedilen was,"Kenapa bintang satu, karena uang yang hilang di app nya gabisa di ganti sama pihak yang berwenang.duit keluarga ku hilang 4.5 juta di hack hilang gtu aja.dari pihak dana gaada bantuan sama sekali.saranku gausah download lg supaya gak kejadian lagi.uang yg hilang itu hasil krja keras dia kerja.dihack gtu aja sama orang",1
2024-03-13 15:27:50,Diki pria,Tolong bantu dana saya belum masuk transaksi sudah sukses ke nomor tujuan tapi saldo belum masuk,4
2024-03-13 11:06:23,Tivanong,memang verifikasi wajah fitur keamanan tapi verifikasi nya GAK CANGGIH kaya ovo,5
2024-03-13 11:59:04,Dana asuu,"Gausah pake dana, gw top up 990.000 ilang, ga balik, ngomongnya proses mulu",1
2024-03-13 11:38:53,ururleahcim,"Setelah bertahun tahun pakai tidak ada masalah eh malah tiba tiba kartu debit yang dipakai untuk top up dibilang sudah expired dan tidak berlaku. Goblok banget nih app kartu debit gw masih berlaku sampai 2027 dibilang ga berlaku, disuruh cancel kartu pas mau masukin ulang nomor kartu dibilang sudah terdaftar………stupid app",1
2024-03-12 21:25:40,Tiarwp,Puas,5
2024-03-13 08:36:26,haha hiihi hahah asu,"Ini bisa ga si buat aplikasi, goblok banget keamanannya",1
2024-03-13 04:42:59,Mlpyu,saldo tbtb ketarik 100rb. pembayaran goppo gajelas. padahal sy ga melakukan transaksi.,1
2024-03-13 04:08:44,Erdiawan,"Wkwkwk ini sama aja kaya' Mandiri. Aplikasinya selalu gak kompatibel sama versi terbaru. Bedanya kalau Mandiri crash, ini dianggap Jailbreak padahal official dari Apple :v",1
2024-03-13 02:29:16,stevinmarttha,"Awalnya gapercaya kalo DANA nilep duit, selama ini aku ngisi pulsa pake dana dan mikir kalau loyal bakalan ga di tilep . Ehh di tilep jugaaaa kocak. Gaakan pake dana lagi",1
2024-03-12 11:41:16,rayvina angellyn,👍🏼👍🏼,5
2024-03-12 15:55:51,_🤍,Jangan pakai dana lagi. Uang saya hilang tiba2 dan ternyata sudah banyak korbannya. Mana help center cuma robot 😭,1
2024-03-12 15:22:20,isnain darmawan muslim,transfer saldo sudah kepotong tapi blm masuk,1
2024-03-12 09:19:18,Embulll,"All transaction could be done mostly with DANA. I use it for payment, transfer to banks, e-money top up, gopay and ovo top up, bill electricity, using DANA Goals to keep some money for short term goals, and saving emas digital. Have never experience obstacle in any trx, so far. 

Reliable app for money transactions.",5
2024-03-12 04:50:17,menila ayu soniya,"Pelayanan cs nya mines banget. Sudah dm dan email tapi responsnya slow sampai berhari-hari, gilaaa. Ditambah lagi cs nya bilang kalo akun gua dilaporkan atas penupuan haha. Padahal gua ga penah nipu sama sekali. Setelah lihat ulasan pengguna yang lain banyak yang mengalami hal serupa. Gila parah weeh ini apk.
Ditambah lagi gua belum pernah memberitahukan nomer dana gua tapi sudah dibales kalo akun gua dilaporkan atas penipuan waaah parah siih ini mah.",1
2024-03-12 02:53:00,Korbandana1000,"Transaksi berhasil tp uangnya gk masuk gk 1 kli doang begini udh beberpa klo, komplen blsnya otomatis jd gk jelas,, mknlh uang haram itu",1
2024-03-12 01:57:32,Abdillah Umar Al Faruq,mau topup,1
2024-03-12 01:43:17,Cindy Tsasil,"Mau upgrade ke premium susah banget, sudah pakai bantuan Diana, kendala format foto tidak mendukung lah, format video tidak mendukung, segala cara diubah dari jpeg ke png tetap tidak bisa",1
2024-03-11 22:33:26,Bagushhhh,"Jangan mau Pake dana 
Saldo gua tiba"" hilang 22 jutaan",1
2024-03-10 22:04:10,Susanto heru zeeming,"Nikmati bonus dan poin dari kode referral saya
Proses tercepat dan murah free",5
2024-03-11 18:19:37,UDIN selebew sikat,"Uang dalam dana sering hilang tiba tiba namun tidak ada aktivitas ,, awasss tiati boss aplikasi dana sekarang semakin ngaco !!!!",1
2024-03-11 15:02:28,Dita Karina,"Ga punya aplikasi vidio tiba2 saldo dana ketarik buat bayar vidio. Ngisi emoney ga masuk malah CSnya ga ada solusi, duit ga balik. Ga beres banget ni aplikasi",1
2024-03-11 12:17:20,hdn fuzka,"Uang saya hilang jadi kalian hati"" make aplikasi dana ya prosesnya juga lama saya sudah 2 kali ilang uang",1
2024-03-11 12:09:28,Fafadddddd,"Gagal beli pulsa,kenapa ya kak?",3
2024-03-11 10:54:20,sosgskw,di kuras trus saldo gua anjing apaann tai,2
2024-03-11 10:16:09,Siapa ajahlah,Bayar pake kartu kredit cuma mubeng doang.,1
2024-03-11 05:04:54,H4nd188,Setelah update sekarang buat scan qr di galeri jadi susah banyak kendala,2
2024-03-11 02:26:27,rizaauliyaaaaaaa,"beli kuota ga masuk masuk, giliran dicancel gaada masuk refund uangnyaaaa? gimana dong ini? udah kirim keluhan ke customer care tetep ajaaa",2
2024-03-10 03:01:17,yanharry,Keren banget,5
2024-03-10 17:25:25,Fajri fr,Bahaya aplikasi gampang di bobol uang saya hilang,1
2024-03-10 08:29:25,Yosgon,"Mohon di kembalikan saldo ke dana saya 
Saya tidak pernah membeli app store tp dana saldo saya di potong gak jelas",1
2024-03-10 03:54:43,Dimas827,Dulu gk pkk otp”an segala gila skrng apa” otp otp taik,1
2024-03-10 01:57:38,indrinkh,E Wallet yg sangat membantu kami yg jarang bgt pegang uang cash jadi lebih gampang,5
2024-03-10 02:20:34,Praaaaaaaaay,"saya transfer dari BNI Mobile ke DANA di BNI keterangan sukses tapi di DANA saldo tidak bertambah, minta bantuan CS gada yg bisa bantu aneh!",4
2024-03-09 16:31:26,Ilham oled,Thanks dunia jadi indah,5
2024-03-09 21:08:29,Herlansy24,Hati Hati dengan dana ngambil uang mengatas namakan paket pulsa,1
2024-03-09 18:46:30,babalans su,Suda 1x 24 jam saya blom bisa tarik atau pun transfer di karenakan apgret ke premium yg tak kunjung kelar ini mau sampek kapan saya tunggu cepat kan napa kerja kleaan,1
2024-03-09 15:21:06,Golden9485,Tolong di ganti uangku yg 1.2 juta .. saya top up game gak masuk” diamondnya .. pas top up Kedua cuma 60 rbu malah masuk diamondnya …,2
2024-03-09 15:17:58,tirex170845,Ga jelassss. Lelet bnget,2
2024-03-09 10:30:41,Shiroi731,Cuma mau nanya emang ada Dana cicil atau dana paylater? Soalnya bnyak bertebaran di sosmed dana ada dana cicil atau paylater,4
2024-03-09 15:10:51,bramsxx,"Kebanyakan maintance saldo ilang transaksi gamasuk, CS SLOWRESPON",1
2024-03-09 15:07:36,PD • Yogs,"Perbaiki lah sistem kalian sering""lah Perbaikan kecewa gw makin ke sini susah di akses",1
2024-03-09 15:03:38,Danajelekhasan,Apk aneh sering tipu,1
2024-03-09 15:01:59,hchgagx,"Blablabla suruh nunggu 4 menit, udah selesai 4 menit suruh nunggu lagi 1 jam emang kon***",1
2024-03-09 15:01:26,dana bauk,betul” aja lah orang lagi depo mala eror,1
2024-03-09 14:55:03,Anjiiiiiiiiiinnngggg,Di suruh Upgrade ke Premium malah gk bisa terus!!! Udah mau 1 minggu malah gk jadi Muluuu!!! Udah minta Ijazah KK KTP masih aja gk bisa!!! Kayak ngutang ajaaa ribet amaatt!!! Mana udah Isi Saldo 50.000 lagi!! BALIKINNN UANG GW WOOOOIII,1
2024-03-09 14:37:02,Renreditya,"Udah top up malah ga masuk masuk saldo nya, di chat itu diana nya malah ga bisa di kirim pop up nya “kendala blablabla” mulu, ga jelas gobl*k ni aplikasi t4i",1
2024-03-09 14:26:09,Kepoloanjenk,"Parah ni eror mulu dah, masalah jaringan lah banyak yang antri lah ngga logis. Pdhl pake wifi dan wifi rumah dipake buat nonton lancar” aja tuu",1
2024-03-09 14:17:48,Loseng_€{£{£|,DANA udah ga sebagus yg dulu,1
2024-03-09 14:11:07,Lafinna,Banyak kali eror nya,2
2024-03-09 14:09:45,rezajydb,"SISTEM EROR, CS SIBUK GAK JELAS, EMAIL GAK DI BALES KALO GAK BECUK GAK USAH BUAT APLIKASI DODOLLLL…!!!!",1
2024-03-09 14:07:44,Monselalu,Sangat leg,1
2024-03-09 14:04:58,kevin879879,"Tgl 09-03-24 dana gangguan dan pada saat dibutuhkan.
Ini mengecewakan.",1
2024-03-09 14:01:19,Bhekid1,Dana beban anjg sia,1
2024-03-09 14:00:09,Hvdjhjdvb,"Sangat lemottt, uang tiba2 berkurang👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽👎🏽",1
2024-03-09 13:48:08,Riskzo,"Mengapa dana sekarang suka down? seperti server yang lambat dan mengirim uang pun tidak bisa, tertera ""koneksi internet lambat"" padahal saya menggunakan wifi dan meliht sosial media lain itu sangat lancar",2
2024-03-09 13:46:08,Deri2907,"Dana sekarang banyak masalah, kebanyakan error. Tolong segera di perbaiki",2
2024-03-09 13:38:56,viktor sades,tiap malam gangguan malah nyusahin klo ada keperluan mendadak,2
2024-03-09 09:07:33,Mayda W,Nyeseeeeeel banget uang di atm aku pindah semua ke dana eeeeh trrnyata mau bayar kemana mana minta upgrade premium tpi gk ada kepastian selama 7 hari nyesel pooool,1
2024-03-09 06:47:07,Vinplus,Sekali,5
2024-03-09 08:38:06,Wacana ulin,"Beberapa kasus pembobolan uang yang terjadi di aplikasi ini, dan rata-rata tidak ada solusinya. alias raib ditelan bumi
Selama tidak ada pengamanan terhadap uang nasabah baiknya aplikasi ini tutup aja! Gunakan aplikasi bawaan perbankan masing-masing, demi promo dan gratis transfer beberapa rupiah saja, tapi uang jutaan kita bisa di bobol maling!!",1
2024-03-09 08:02:47,Putradwiokta,Kenapa ada kendala disaat mengaktifkan dana premium,3
2024-03-09 02:46:26,Bas Damar,Apik,5
2024-03-08 07:49:02,Tian Aprida,"Sangat mudah digunakan
Bisa gratis transfer ke bank mana pun free 10x",5
2024-03-09 00:51:59,tiarainlst,"mau upgrade premium susah bgt, disuruh nunggu 1 hari eh malah lebih gada konfirm nya. mau nanya ke cs malah loading",1
2024-03-08 13:05:15,RaykaStark,"Please DANA tolong improve aplikasi ini, masih kalah sama pesaing dompet digital lainnya.

- Kalo run DANA pasti HP saya langsung panas
- Jaringannya enggak stabil, padahal internet lancar
- Aplikasinya kurang responsif

TOLONG PERBAIKI LAGI SISTEM NYA",2
2024-03-08 11:39:33,Afif susetta wira yuda,Kenapa akun saya di tangguhkan tiba”,1
2024-03-08 09:47:10,mrs yel,Saya tidak suka dana melakukan pemotongan dana sepihak untuk hal-hal yg belum tentu pelanggan ingin memperpanjang langganan aplikasi atau yg lain nya,3
2024-03-08 09:27:12,Early28,"Kenapa verifikasi nya lama untuk dana premium nya udah hampir 4hri ini kok bisa lama bgt sii, orang udah butuh buat transfer. Coba la cepetan dikit.. tolong",2
2024-03-08 08:03:40,anjaykelas,saya gabisa upgrade premium padahal data data udah sesuai sama KTP,1
2024-03-08 01:11:43,Dehero999,Apk keuangan yg baik,5
2024-03-08 03:48:07,Maulidia Rahayu,"Apk DANA ini kemanannya kurang! akun saya barusan kena hack orang dan uang saya hilang ludes semua, di hubungin yg balas chatnya bot terus, sudah buat laporan di dana malah disuruh lapor sendiri ke kantor polisi, katanya kalo udah dapat laporannya disuruh kirim kode laporannya di akun ignya dana yg resmi ada centang birunya, tp ttep aja tidak ada respon sama sekali! SARAN AJA BAGI YG BELUM DOWNLOAD APK DANA GAUSAH DI DOWNLOAD DEH, BAGI YG SUDAH MEMAKAI APK INI STOP JANGAN PAKAI APK TIDAK AMAN INI, MENDING PAKAI ATM AJA KALAU MAU MENYIMPANG UANG KRNA KEAMANANNYA TERJAMI.",1
